id,effect,type,model
00TB112Z,1,I,TA
00TB113Z,1,I,TA
00TB114Z,1,I,TA
00TB116Z,1,I,TA
00TB119Z,1,I,TA
00TB121Z,1,I,TA
00TB122A,1,I,TA
00TB123Z,1,I,TA
00TB127Z,1,I,TA
00TB128Z,1,I,TA
00TB130Z,1,I,TA
00TB133X,1,I,TA
00TB134X,1,I,TA
00TB135X,1,I,TA
00tb136a,1,I,TA
00TB137A,1,I,TA
00tb138a,1,I,TA
00TB139X,1,I,TA
00tb141a,1,I,TA
00TB142X,1,I,TA
00TB143A,1,I,TA
00TB144X,1,I,TA
00tb145a,1,I,TA
00TB146X,1,I,TA
00TB147A,1,I,TA
00TB148X,1,I,TA
00TB150X,1,I,TA
00TB153X,1,I,TA
00TB154X,1,I,TA
00tb155a,1,I,TA
00TB156X,1,I,TA
00TB158X,1,I,TA
00TB161X,1,I,TA
00TB239X,1,I,TA
00TD0050,1,I,TA
00TD0060,1,I,TA
00TD0089,1,I,TA
00TE0039,1,I,TA
00TE0079,1,I,TA
00TE0089,1,I,TA
00TE0109,1,I,TA
00TE0199,1,I,TA
00TE0209,1,I,TA
00TE0219,1,I,TA
00TE0229,1,I,TA
00TE0239,1,I,TA
00TE0269,1,I,TA
00TE0279,1,I,TA
00TE0289,1,I,TA
00TE0309,1,I,TA
00TE0329,1,I,TA
00TE0359,1,I,TA
00TE0379,1,I,TA
00TE0449,1,I,TA
00TE0519,1,I,TA
00TE0579,1,I,TA
00TE0619,1,I,TA
00TE0689,1,I,TA
00TE0699,1,I,TA
00TE0719,1,I,TA
00TE0739,1,I,TA
00TE0769,1,I,TA
00TE0799,1,I,TA
00TE0809,1,I,TA
00TE0829,1,I,TA
00TE0859,1,I,TA
00TE0869,1,I,TA
00TE0939,1,I,TA
00TE0959,1,I,TA
00TE0989,1,I,TA
00TE1049,1,I,TA
00TE1059,1,I,TA
00TN0019,1,I,TA
00TN0029,1,I,TA
00TN0039,1,I,TA
00TN0049,1,I,TA
00TN0059,1,I,TA
00TN0069,1,I,TA
00TN0079,1,I,TA
00TN0089,1,I,TA
00TN0099,1,I,TA
00TN0109,1,I,TA
00TN0119,1,I,TA
00TN0129,1,I,TA
00TN0139,1,I,TA
00TN0149,1,I,TA
00TN0170,1,I,TA
00TN0189,1,I,TA
00TN0199,1,I,TA
00TN0209,1,I,TA
00TN0239,1,I,TA
00TN0249,1,I,TA
00TN0889,1,I,TA
00TN1069,1,I,TA
00TN1089,1,I,TA
00TN1099,1,I,TA
00TN1109,1,I,TA
00TN1149,1,I,TA
AS31001Z,1,I,TA
AS31003Z,1,I,TA
AS31013Z,1,I,TA
AS31020Z,1,I,TA
AS31040Z,1,I,TA
AS31041A,1,I,TA
AS31042Z,1,I,TA
BC00001Z,1,I,TA
BC00002Z,1,I,TA
BC00004Z,1,I,TA
BC00005Z,1,I,TA
BC00006Z,1,I,TA
BC00007Z,1,I,TA
BC00011Z,1,I,TA
BC00012Z,1,I,TA
BC00013Z,1,I,TA
BC00014Z,1,I,TA
BC00016Z,1,I,TA
BC00017Z,1,I,TA
BC00018Z,1,I,TA
BC00020Z,1,I,TA
BC00021Z,1,I,TA
BC00022Z,1,I,TA
BC00025Z,1,I,TA
BC00026Z,1,I,TA
BC00028Z,1,I,TA
BC00029Z,1,I,TA
BC00030Z,1,I,TA
BC00032Z,1,I,TA
BC00037Z,1,I,TA
BC00041Z,1,I,TA
BC00042Z,1,I,TA
BC00043Z,1,I,TA
BC00045Z,1,I,TA
BC00046Z,1,I,TA
BC00047Z,1,I,TA
BC00048Z,1,I,TA
BC00049Z,1,I,TA
TORN001,1,I,TA
TORN002,1,I,TA
TORN003,1,I,TA
TORN004,1,I,TA
TORN005,1,I,TA
TORN006,1,I,TA
TORN007,1,I,TA
TORN008,1,I,TA
TORN009,1,I,TA
TORN010,1,I,TA
TORN011,1,I,TA
TORN012,1,I,TA
TORN013,1,I,TA
TORN014,1,I,TA
TORN051,1,I,TA
TORN052,1,I,TA
TORN053,1,I,TA
TORN054,1,I,TA
TORN055,1,I,TA
TORN061,1,I,TA
TORN062,1,I,TA
TORN063,1,I,TA
TORN064,1,I,TA
TORN065,1,I,TA
TORN101,1,I,TA
TORN201,1,I,TA
TORN202,1,I,TA
TORN203,1,I,TA
TORN204,1,I,TA
TORN205,1,I,TA
TORN206,1,I,TA
TORN207,1,I,TA
TORN208,1,I,TA
TORN209,1,I,TA
TORN210,1,I,TA
TORN221,1,I,TA
TORN222,1,I,TA
TORN223,1,I,TA
TORN225,1,I,TA
TORN227,1,I,TA
TORN229,1,I,TA
TORN230,1,I,TA
TORN231,1,I,TA
TORN232,1,I,TA
TORN234,1,I,TA
TORN235,1,I,TA
TORN236,1,I,TA
TORN237,1,I,TA
TORN238,1,I,TA
TORN239,1,I,TA
TORN240,1,I,TA
TORN241,1,I,TA
TORN242,1,I,TA
TORN243,1,I,TA
TORN244,1,I,TA
TORN245,1,I,TA
TORN246,1,I,TA
TORN247,1,I,TA
TORN248,1,I,TA
TORN250,1,I,TA
TORN251,1,I,TA
TORN252,1,I,TA
TORN253,1,I,TA
TORN254,1,I,TA
TORN258,1,I,TA
-1,1.081139842,T,TA
-10,0.998470966,T,TA
-11,1.414937475,T,TA
-12,2.969219567,T,TA
-13,1.326675702,T,TA
-14,1.508682984,T,TA
-15,3.162610654,T,TA
-16,2.066108401,T,TA
-17,2.840631518,T,TA
-18,5.162127799,T,TA
-19,1.983238244,T,TA
-2,1.084464431,T,TA
-20,6.868490241,T,TA
-21,2.475487306,T,TA
-22,2.561580309,T,TA
-23,1.972023821,T,TA
-24,1.405291802,T,TA
-25,1.49422041,T,TA
-26,1.794876311,T,TA
-27,1.671749335,T,TA
-28,1.313722639,T,TA
-29,0.804350189,T,TA
-3,0.951913885,T,TA
-30,0.429581339,T,TA
-31,2.773241864,T,TA
-32,2.772260762,T,TA
-33,2.640470311,T,TA
-34,3.010783174,T,TA
-35,4.095981459,T,TA
-36,0.849120423,T,TA
-37,1.416009942,T,TA
-38,18.2951951,T,TA
-4,1.082206933,T,TA
-5,1.21940389,T,TA
-6,1.352719319,T,TA
-7,1.418166961,T,TA
-8,1.523370003,T,TA
-9,2.182729452,T,TA
0,1.256296863,T,TA
1,1.315214329,T,TA
10,0.80070429,T,TA
10,30875.57435,A,TA
100,1.182673652,T,TA
100,40948.43644,A,TA
1000,0.872374913,T,TA
1001,0.991370115,T,TA
1002,1.030065637,T,TA
1003,1.107598314,T,TA
1004,1.019646865,T,TA
1005,1.1293009,T,TA
1006,1.051789971,T,TA
1007,1.024864048,T,TA
1008,0.984145957,T,TA
1009,0.85954161,T,TA
101,1.164009687,T,TA
101,40207.84961,A,TA
1010,1.013235556,T,TA
1011,0.900576941,T,TA
1012,0.943674756,T,TA
1013,1.189998825,T,TA
1014,1.005423552,T,TA
1015,1.103478085,T,TA
1016,1.367625108,T,TA
1017,1.180989694,T,TA
1018,1.004250206,T,TA
1019,0.904948796,T,TA
102,1.026559565,T,TA
102,39969.09249,A,TA
1020,0.957218493,T,TA
1021,1.248350861,T,TA
1022,1.043314947,T,TA
1023,1.080090116,T,TA
1024,0.910734418,T,TA
1025,1.000706204,T,TA
1026,1.035535179,T,TA
1027,0.816697882,T,TA
1028,1.043839627,T,TA
1029,1.015231926,T,TA
103,0.871122106,T,TA
103,40248.12764,A,TA
1030,0.996282769,T,TA
1031,1.018425233,T,TA
1032,1.267372619,T,TA
1033,1.042490741,T,TA
1034,1.119249457,T,TA
1035,0.921831832,T,TA
1036,1.080111885,T,TA
1037,0.895681508,T,TA
1038,1.071799664,T,TA
1039,1.003763158,T,TA
104,0.916993773,T,TA
104,38329.68197,A,TA
1040,1.078723937,T,TA
1041,1.019840797,T,TA
1042,1.25306187,T,TA
1043,1.179049201,T,TA
1044,0.998439878,T,TA
1045,1.094926089,T,TA
1046,0.986687711,T,TA
1047,1.063430978,T,TA
1048,0.995592761,T,TA
1049,1.134068178,T,TA
105,0.985764157,T,TA
105,40807.97055,A,TA
1050,1.118012122,T,TA
1051,0.93946417,T,TA
1052,1.164693905,T,TA
1053,0.959342644,T,TA
1054,0.905194003,T,TA
1055,0.819878014,T,TA
1056,0.945961625,T,TA
1057,0.948583556,T,TA
1058,0.960259944,T,TA
1059,1.055276951,T,TA
106,1.085307647,T,TA
106,40034.77892,A,TA
1060,0.901551135,T,TA
1061,0.95846455,T,TA
1062,0.949078067,T,TA
1063,1.010635516,T,TA
1064,0.949425707,T,TA
1065,0.851500373,T,TA
1066,0.977269418,T,TA
1067,1.080633059,T,TA
1068,1.182987668,T,TA
1069,0.970186764,T,TA
107,1.284096704,T,TA
107,41413.22557,A,TA
1070,1.120809749,T,TA
1071,1.043184747,T,TA
1072,1.027623699,T,TA
1073,0.979961345,T,TA
1074,1.077441446,T,TA
1075,1.080048668,T,TA
1076,1.042298145,T,TA
1077,0.866354684,T,TA
1078,0.932506817,T,TA
1079,0.850241517,T,TA
108,1.016234846,T,TA
108,41405.89165,A,TA
1080,0.782859223,T,TA
1081,0.816218118,T,TA
1082,0.899977646,T,TA
1083,0.955503758,T,TA
1084,0.795524595,T,TA
1085,0.967458988,T,TA
1086,1.176451529,T,TA
1087,0.852340554,T,TA
1088,1.117980156,T,TA
1089,1.016025133,T,TA
109,0.962386574,T,TA
109,41133.99222,A,TA
1090,0.998839383,T,TA
1091,0.987943513,T,TA
1092,0.957153652,T,TA
1093,1.176907627,T,TA
1094,0.994018869,T,TA
1095,0.932472488,T,TA
1096,0.906492006,T,TA
1097,1.069827123,T,TA
1098,0.938775722,T,TA
1099,1.042923725,T,TA
11,1.467968965,T,TA
11,30036.3555,A,TA
110,0.866643914,T,TA
110,40176.16058,A,TA
1100,0.958322358,T,TA
1101,0.931250135,T,TA
1102,1.157169111,T,TA
1103,1.071637749,T,TA
1104,1.216805411,T,TA
1105,0.929043626,T,TA
1106,1.027615872,T,TA
1107,0.930648437,T,TA
1108,0.916862988,T,TA
1109,1.125991566,T,TA
111,0.838338421,T,TA
111,40110.59066,A,TA
1110,0.804761295,T,TA
1111,0.862994929,T,TA
1112,1.185448172,T,TA
1113,1.06909353,T,TA
1114,1.052029647,T,TA
1115,0.883412045,T,TA
1116,1.114674763,T,TA
1117,0.865102586,T,TA
1118,0.768183066,T,TA
1119,0.907798255,T,TA
112,0.935386745,T,TA
112,37603.2219,A,TA
1120,0.831740185,T,TA
1121,0.868180741,T,TA
1122,0.833986061,T,TA
1123,0.930893753,T,TA
1124,1.102457759,T,TA
1125,0.79816589,T,TA
1126,0.845561503,T,TA
1127,0.91770228,T,TA
1128,0.724256666,T,TA
1129,0.867332858,T,TA
113,0.638635217,T,TA
113,39182.33578,A,TA
1130,0.69613078,T,TA
1131,0.915283181,T,TA
1132,1.01963378,T,TA
1133,0.884946618,T,TA
1134,0.758147003,T,TA
1135,0.98159786,T,TA
1136,1.003182755,T,TA
1137,0.879571502,T,TA
1138,0.722344377,T,TA
1139,0.606162267,T,TA
114,0.93214666,T,TA
114,41469.85019,A,TA
1140,0.894726361,T,TA
1141,0.926991236,T,TA
1142,0.946543691,T,TA
1143,0.966434326,T,TA
1144,0.870010946,T,TA
1145,0.777721711,T,TA
1146,0.899154136,T,TA
1147,0.783385896,T,TA
1148,0.973498222,T,TA
1149,0.957158472,T,TA
115,1.034512825,T,TA
115,41048.41281,A,TA
1150,0.752099547,T,TA
1151,0.70459672,T,TA
1152,0.763119682,T,TA
1153,0.966245262,T,TA
1154,0.69084448,T,TA
1155,0.96268477,T,TA
1156,0.863610611,T,TA
1157,0.895112279,T,TA
1158,0.939111353,T,TA
1159,0.820473283,T,TA
116,0.969167377,T,TA
116,42109.79017,A,TA
1160,1.160791065,T,TA
1161,1.223381666,T,TA
1162,1.231560587,T,TA
1163,0.915590759,T,TA
1164,0.949126597,T,TA
1165,1.033619617,T,TA
1166,0.900153001,T,TA
1167,0.695874812,T,TA
1168,0.937636881,T,TA
1169,1.031070345,T,TA
117,0.842072836,T,TA
117,41118.69672,A,TA
1170,0.939252915,T,TA
1171,0.958098976,T,TA
1172,0.971653757,T,TA
1173,1.107309765,T,TA
1174,0.953564404,T,TA
1175,1.321273046,T,TA
1176,1.007497092,T,TA
1177,1.09699578,T,TA
1178,0.879497339,T,TA
1179,0.625909647,T,TA
118,0.769055911,T,TA
118,41177.10432,A,TA
1180,0.765968439,T,TA
1181,1.039691431,T,TA
1182,0.631217491,T,TA
1183,1.00220946,T,TA
1184,0.851056483,T,TA
1185,0.99095334,T,TA
1186,1.01414447,T,TA
1187,1.060082528,T,TA
1188,0.847916689,T,TA
1189,1.221297988,T,TA
119,0.930666954,T,TA
119,42247.7675,A,TA
1190,1.250147424,T,TA
1191,0.943945521,T,TA
1192,1.163894807,T,TA
1193,1.163367571,T,TA
1194,0.807558976,T,TA
1195,0.917130341,T,TA
1196,0.932177441,T,TA
1197,0.92089172,T,TA
1198,0.683461145,T,TA
1199,1.019903553,T,TA
12,0.817660848,T,TA
12,29693.81823,A,TA
120,1.257712819,T,TA
120,38592.31341,A,TA
1200,0.913967763,T,TA
1201,0.792147385,T,TA
1202,0.741929642,T,TA
1203,0.914550428,T,TA
1204,0.821225417,T,TA
1205,0.853953429,T,TA
1206,0.83106232,T,TA
1207,0.910812907,T,TA
1208,0.789691552,T,TA
1209,0.853889212,T,TA
121,1.040546293,T,TA
121,40699.46126,A,TA
1210,0.711294332,T,TA
1211,1.019765416,T,TA
1212,1.256030165,T,TA
1213,0.850770541,T,TA
1214,1.077298155,T,TA
1215,0.737488322,T,TA
1216,1.052516158,T,TA
1217,1.240098279,T,TA
1218,1.204600528,T,TA
1219,1.278418291,T,TA
122,1.270100609,T,TA
122,40706.44645,A,TA
1220,1.067326968,T,TA
1221,1.145321009,T,TA
1222,1.235803809,T,TA
1223,1.174192636,T,TA
1224,1.224980094,T,TA
1225,1.1395166,T,TA
1226,1.048087396,T,TA
1227,1.16776702,T,TA
1228,1.183030951,T,TA
1229,0.932911771,T,TA
123,1.125185948,T,TA
123,43018.31999,A,TA
1230,1.140964489,T,TA
1231,0.894399318,T,TA
1232,0.923444061,T,TA
1233,1.137321436,T,TA
1234,1.112998989,T,TA
1235,1.082731661,T,TA
1236,1.19426123,T,TA
1237,1.28764599,T,TA
1238,1.094648005,T,TA
1239,0.890129065,T,TA
124,0.791603625,T,TA
124,41856.74635,A,TA
1240,1.030918288,T,TA
1241,0.75784257,T,TA
1242,0.665882011,T,TA
1243,0.68352035,T,TA
1244,0.991510729,T,TA
1245,0.881588754,T,TA
1246,0.909896292,T,TA
1247,0.836727861,T,TA
1248,0.874221826,T,TA
1249,1.013869342,T,TA
125,0.839916514,T,TA
125,41288.28872,A,TA
1250,1.144371966,T,TA
1251,1.168391175,T,TA
1252,0.866266477,T,TA
1253,1.546358241,T,TA
1254,1.366602668,T,TA
1255,1.114942888,T,TA
1256,1.171786289,T,TA
1257,1.155660768,T,TA
1258,1.076749825,T,TA
1259,1.029725585,T,TA
126,1.393950314,T,TA
126,43607.51751,A,TA
1260,0.80866135,T,TA
1261,1.014477513,T,TA
1262,0.900685655,T,TA
1263,0.772906983,T,TA
1264,1.108513146,T,TA
1265,1.061646853,T,TA
1266,1.183121965,T,TA
1267,1.018379633,T,TA
1268,0.864619857,T,TA
1269,1.243063406,T,TA
127,1.198528757,T,TA
127,41944.60691,A,TA
1270,1.240703266,T,TA
1271,1.215634285,T,TA
1272,1.071610877,T,TA
1273,1.108734312,T,TA
1274,1.025362766,T,TA
1275,1.077808387,T,TA
1276,1.098567425,T,TA
1277,0.862294132,T,TA
1278,0.998912888,T,TA
1279,1.207901579,T,TA
128,1.322611143,T,TA
128,39458.04462,A,TA
1280,0.75458575,T,TA
1281,0.868973183,T,TA
1282,0.659825316,T,TA
1283,0.936170729,T,TA
1284,0.951309975,T,TA
1285,1.027576341,T,TA
1286,0.962260159,T,TA
1287,0.748666305,T,TA
1288,0.830470202,T,TA
1289,0.710326404,T,TA
129,1.205833559,T,TA
129,40537.79162,A,TA
1290,0.822274248,T,TA
1291,0.888940049,T,TA
1292,0.870863175,T,TA
1293,0.733827424,T,TA
1294,0.794317702,T,TA
1295,0.93810203,T,TA
1296,1.034024237,T,TA
1297,0.960322118,T,TA
1298,1.076813591,T,TA
1299,1.06173798,T,TA
13,0.849631841,T,TA
13,29702.17794,A,TA
130,0.818098959,T,TA
130,37484.46146,A,TA
1300,1.119095114,T,TA
1301,0.722761211,T,TA
1302,0.860986711,T,TA
1303,0.774620907,T,TA
1304,0.848377037,T,TA
1305,1.094493343,T,TA
1306,1.227102283,T,TA
1307,1.233587293,T,TA
1308,1.068710224,T,TA
1309,0.88362525,T,TA
131,1.183220916,T,TA
131,41378.24014,A,TA
1310,0.987435269,T,TA
1311,1.087818814,T,TA
1312,0.973015126,T,TA
1313,0.773652298,T,TA
1314,0.916599361,T,TA
1315,1.303706081,T,TA
1316,0.911904692,T,TA
1317,1.080630412,T,TA
1318,0.953502278,T,TA
1319,0.821834258,T,TA
132,1.008081507,T,TA
132,38702.36224,A,TA
1320,0.911756958,T,TA
1321,1.11547325,T,TA
1322,1.140855771,T,TA
1323,0.893958162,T,TA
1324,1.030262846,T,TA
1325,0.805724438,T,TA
1326,0.898086764,T,TA
1327,0.857789693,T,TA
1328,0.874103083,T,TA
1329,0.792521418,T,TA
133,1.366850836,T,TA
133,40533.87605,A,TA
1330,0.936978578,T,TA
1331,1.052444726,T,TA
1332,0.849926758,T,TA
1333,0.870458394,T,TA
1334,1.025524677,T,TA
1335,0.954164376,T,TA
1336,1.08794792,T,TA
1337,1.088421009,T,TA
1338,1.179272548,T,TA
1339,0.956414414,T,TA
134,0.751908864,T,TA
134,39234.70377,A,TA
1340,0.908428285,T,TA
1341,0.886454274,T,TA
1342,0.901283782,T,TA
1343,1.072401773,T,TA
1344,0.790532464,T,TA
1345,0.711334433,T,TA
1346,0.806243976,T,TA
1347,0.968179132,T,TA
1348,0.847560729,T,TA
1349,1.022327732,T,TA
135,1.453113216,T,TA
135,40504.30715,A,TA
1350,0.804675939,T,TA
1351,0.816237376,T,TA
1352,1.123683153,T,TA
1353,0.991036949,T,TA
1354,0.983464886,T,TA
1355,0.932807736,T,TA
1356,1.164349324,T,TA
1357,0.871303014,T,TA
1358,0.967428332,T,TA
1359,0.909317965,T,TA
136,1.052368519,T,TA
136,41112.50661,A,TA
1360,1.061899579,T,TA
1361,1.101623691,T,TA
1362,0.968497148,T,TA
1363,0.862805832,T,TA
1364,0.844553832,T,TA
1365,0.906079121,T,TA
1366,1.210915858,T,TA
1367,0.84145093,T,TA
1368,1.097758349,T,TA
1369,1.154585309,T,TA
137,1.140422693,T,TA
137,40611.55368,A,TA
1370,0.891082703,T,TA
1371,0.984047033,T,TA
1372,1.01897399,T,TA
1373,1.048639695,T,TA
1374,0.955489377,T,TA
1375,0.86837974,T,TA
1376,1.042551224,T,TA
1377,0.98348658,T,TA
1378,0.853175861,T,TA
1379,0.780958995,T,TA
138,0.955387563,T,TA
138,39103.03247,A,TA
1380,1.010778494,T,TA
1381,1.009287166,T,TA
1382,0.855121608,T,TA
1383,1.021495741,T,TA
1384,0.874990662,T,TA
1385,0.838575587,T,TA
1386,1.041373926,T,TA
1387,0.952185149,T,TA
1388,0.892749768,T,TA
1389,0.73231027,T,TA
139,1.055240254,T,TA
139,39489.43879,A,TA
1390,0.956077653,T,TA
1391,0.994257451,T,TA
1392,0.831998221,T,TA
1393,0.864104686,T,TA
1394,0.977297064,T,TA
1395,0.905753091,T,TA
1396,0.947992855,T,TA
1397,0.893246108,T,TA
1398,0.947804842,T,TA
1399,0.940614316,T,TA
14,0.97206402,T,TA
14,29054.55412,A,TA
140,0.927502672,T,TA
140,38907.57798,A,TA
1400,0.835953027,T,TA
1401,0.921022455,T,TA
1402,0.912735622,T,TA
1403,0.931165728,T,TA
1404,0.816319843,T,TA
1405,1.043091019,T,TA
1406,0.916406241,T,TA
1407,0.996342339,T,TA
1408,1.100254683,T,TA
1409,0.922804944,T,TA
141,0.938649464,T,TA
141,40651.76102,A,TA
1410,1.186004938,T,TA
1411,1.243515382,T,TA
1412,1.15018633,T,TA
1413,0.984068882,T,TA
1414,0.942467459,T,TA
1415,0.965404492,T,TA
1416,1.035465656,T,TA
1417,1.133174887,T,TA
1418,1.060802299,T,TA
1419,1.258003258,T,TA
142,0.879882585,T,TA
142,39525.83287,A,TA
1420,1.031884189,T,TA
1421,0.791223934,T,TA
1422,0.976417792,T,TA
1423,0.83363282,T,TA
1424,0.961170323,T,TA
1425,1.016547334,T,TA
1426,0.941866933,T,TA
1427,0.895415208,T,TA
1428,0.922374989,T,TA
1429,0.93917214,T,TA
143,0.823216766,T,TA
143,39537.49997,A,TA
1430,0.994425766,T,TA
1431,0.996931805,T,TA
1432,1.075424969,T,TA
1433,1.040308501,T,TA
1434,1.340607574,T,TA
1435,1.061426603,T,TA
1436,1.254276321,T,TA
1437,1.043668074,T,TA
1438,1.174864752,T,TA
1439,1.132652174,T,TA
144,0.880230316,T,TA
144,38649.86638,A,TA
1440,1.20419747,T,TA
1441,1.193887092,T,TA
1442,0.937885551,T,TA
1443,1.034250357,T,TA
1444,0.95359224,T,TA
1445,1.002078581,T,TA
1446,0.851216423,T,TA
1447,1.085901783,T,TA
1448,0.912815504,T,TA
1449,0.880325227,T,TA
145,0.88281316,T,TA
145,41796.45544,A,TA
1450,1.093971619,T,TA
1451,1.113776027,T,TA
1452,1.280618903,T,TA
1453,0.952005545,T,TA
1454,0.928651801,T,TA
1455,1.131921767,T,TA
1456,0.985098081,T,TA
1457,1.049118115,T,TA
1458,1.315278666,T,TA
1459,1.102559002,T,TA
146,0.974168097,T,TA
146,42449.50522,A,TA
1460,1.070019455,T,TA
1461,0.915889845,T,TA
1462,0.990220076,T,TA
1463,0.922123667,T,TA
1464,0.837419776,T,TA
1465,1.249030885,T,TA
1466,0.943977908,T,TA
1467,1.036822709,T,TA
1468,0.968003952,T,TA
1469,1.137357847,T,TA
147,1.023293154,T,TA
147,42332.28886,A,TA
1470,1.247477105,T,TA
1471,1.149986926,T,TA
1472,1.030604831,T,TA
1473,0.97547549,T,TA
1474,1.055859161,T,TA
1475,0.801471803,T,TA
1476,0.889892393,T,TA
1477,0.926654988,T,TA
1478,1.096608364,T,TA
1479,1.020103596,T,TA
148,0.909470944,T,TA
148,40777.52939,A,TA
1480,1.091699622,T,TA
1481,1.06510167,T,TA
1482,1.063948413,T,TA
1483,0.99678019,T,TA
1484,0.958949451,T,TA
1485,1.135648049,T,TA
1486,0.967108933,T,TA
1487,1.126748663,T,TA
1488,1.185457918,T,TA
1489,1.160681043,T,TA
149,1.172549098,T,TA
149,42795.80728,A,TA
1490,1.22386836,T,TA
1491,1.210289792,T,TA
1492,1.111582552,T,TA
1493,1.127681833,T,TA
1494,1.21432883,T,TA
1495,1.271196101,T,TA
1496,1.342685798,T,TA
1497,1.349125908,T,TA
1498,1.060017004,T,TA
1499,1.052094832,T,TA
15,1.450543906,T,TA
15,31448.09341,A,TA
150,1.003452948,T,TA
150,41431.03321,A,TA
1500,1.200581602,T,TA
1501,1.159297626,T,TA
1502,1.133083149,T,TA
1503,1.202305554,T,TA
1504,1.06370403,T,TA
1505,0.968631995,T,TA
1506,1.108089965,T,TA
1507,1.106334867,T,TA
1508,1.067107257,T,TA
1509,1.175513022,T,TA
151,0.99796299,T,TA
151,43505.05248,A,TA
1510,1.116297602,T,TA
1511,1.108016382,T,TA
1512,1.120047228,T,TA
1513,1.041007571,T,TA
1514,0.974149116,T,TA
1515,0.987594888,T,TA
1516,0.989329958,T,TA
1517,1.136595283,T,TA
1518,1.132675426,T,TA
1519,1.103908668,T,TA
152,1.17889882,T,TA
152,41197.21286,A,TA
1520,1.101232325,T,TA
1521,1.214158531,T,TA
1522,1.169109702,T,TA
1523,1.28585767,T,TA
1524,1.15472263,T,TA
1525,1.161849095,T,TA
1526,1.217161088,T,TA
1527,0.935697164,T,TA
1528,1.053357634,T,TA
1529,0.882427139,T,TA
153,0.927851528,T,TA
153,41654.79302,A,TA
1530,0.987079028,T,TA
1531,1.155627533,T,TA
1532,1.240452427,T,TA
1533,1.23714251,T,TA
1534,1.263522571,T,TA
1535,1.11114108,T,TA
1536,1.20503403,T,TA
1537,1.109427423,T,TA
1538,1.250283899,T,TA
1539,0.845168221,T,TA
154,1.057531841,T,TA
154,39618.35269,A,TA
1540,1.101059231,T,TA
1541,1.19748661,T,TA
1542,1.118146766,T,TA
1543,1.055210597,T,TA
1544,1.014786214,T,TA
1545,1.136471862,T,TA
1546,1.036352349,T,TA
1547,1.017630065,T,TA
1548,1.053309507,T,TA
1549,1.034635022,T,TA
155,1.344151036,T,TA
155,40505.36909,A,TA
1550,0.925334343,T,TA
1551,1.134997162,T,TA
1552,1.154753798,T,TA
1553,1.077217627,T,TA
1554,1.124455127,T,TA
1555,1.240223182,T,TA
1556,1.051177881,T,TA
1557,1.049466861,T,TA
1558,1.147851289,T,TA
1559,1.144011351,T,TA
156,0.841529837,T,TA
156,40252.30191,A,TA
1560,1.137062732,T,TA
1561,1.175382784,T,TA
1562,1.011137007,T,TA
1563,0.951893552,T,TA
1564,1.011962485,T,TA
1565,0.951681401,T,TA
1566,0.982663909,T,TA
1567,0.971998428,T,TA
1568,0.934092197,T,TA
1569,1.039349779,T,TA
157,0.60866953,T,TA
157,39115.41576,A,TA
1570,1.209204352,T,TA
1571,1.066935729,T,TA
1572,1.172950445,T,TA
1573,1.154597748,T,TA
1574,0.818706891,T,TA
1575,1.092625674,T,TA
1576,1.180822201,T,TA
1577,0.955746241,T,TA
1578,0.955001544,T,TA
1579,1.167096264,T,TA
158,0.797985839,T,TA
158,41816.9506,A,TA
1580,0.790732013,T,TA
1581,0.898216236,T,TA
1582,1.02158094,T,TA
1583,0.993086981,T,TA
1584,1.051881003,T,TA
1585,1.025436993,T,TA
1586,1.054974074,T,TA
1587,0.963840297,T,TA
1588,1.080291517,T,TA
1589,0.954041534,T,TA
159,0.651052063,T,TA
159,40931.11114,A,TA
1590,1.016880799,T,TA
1591,0.95085144,T,TA
1592,0.908783001,T,TA
1593,0.780921809,T,TA
1594,1.199173305,T,TA
1595,1.030015733,T,TA
1596,1.086883001,T,TA
1597,1.115816601,T,TA
1598,0.939366795,T,TA
1599,0.927642849,T,TA
16,0.659158775,T,TA
16,32469.86588,A,TA
160,0.993390531,T,TA
160,38455.29983,A,TA
1600,0.939393256,T,TA
1601,0.646739927,T,TA
1602,0.780097102,T,TA
1603,0.855380939,T,TA
1604,0.863260091,T,TA
1605,0.684350325,T,TA
1606,0.868039328,T,TA
1607,0.692031247,T,TA
1608,0.863424,T,TA
1609,0.631210354,T,TA
161,1.217328964,T,TA
161,40985.26179,A,TA
1610,0.847686704,T,TA
1611,0.86352311,T,TA
1612,0.766010553,T,TA
1613,0.863560153,T,TA
1614,0.861144815,T,TA
1615,0.723734834,T,TA
1616,0.652613652,T,TA
1617,0.768675944,T,TA
1618,0.754961565,T,TA
1619,0.662139154,T,TA
162,0.615919192,T,TA
162,41740.99026,A,TA
1620,0.610290106,T,TA
1621,0.822480938,T,TA
1622,0.846835526,T,TA
1623,0.819119703,T,TA
1624,0.784130486,T,TA
1625,0.834548522,T,TA
1626,1.007076445,T,TA
1627,1.049051699,T,TA
1628,1.041656262,T,TA
1629,1.153426885,T,TA
163,0.885628939,T,TA
163,46540.29168,A,TA
1630,0.749504953,T,TA
1631,0.963647885,T,TA
1632,0.988351364,T,TA
1633,0.952822912,T,TA
1634,1.054773278,T,TA
1635,1.042616253,T,TA
1636,0.964295196,T,TA
1637,1.054405533,T,TA
1638,1.057763103,T,TA
1639,1.000790152,T,TA
164,0.631662003,T,TA
164,41344.44884,A,TA
