"","X","X.1","file","n","k","sigma","tss","rss","llh","Rsq","adj.Rsq","AIC","AICc","BIC","form","error","I","T","A","dAIC","dAICc","dBIC","wAIC","wAICc","wBIC","sigma_choice","Rsq_choice","adj.Rsq_choice","llh_choice","AIC_choice","AICc_choice","BIC_choice","sigma_best","Rsq_best","adj.Rsq_best","wAIC_best","wAICc_best","wBIC_best"
"43",11,11,"alge003.rwl",5257,154,44.1552297860288,25676106.9876355,10247540.772554,-27370.8585673501,0.600891958524368,0.588925756222629,55049.7171347002,55059.0742495571,56061.0837680264,"additive","norm",FALSE,TRUE,FALSE,49202.1295377076,49196.8515814745,48952.5715372765,0,0,0,2,1,1,2,10,10,10,0.39603633319567,0.741437371523029,0.723385879243851,0.999943056139768,0.999999999997244,1
"44",11,11,"alge003.rwl",5257,154,0.480806034154907,3140.26424377741,1215.05286967367,-3609.20426523303,0.613073048842511,0.601472064416273,7526.40853046605,7535.76564532297,8537.77516379224,"multiplicative","lnorm",FALSE,TRUE,FALSE,1678.82093347348,1673.54297724035,1429.26293304234,0,0,4.36011049521811e-311,2,1,1,2,10,10,10,0.39603633319567,0.741437371523029,0.723385879243851,0.999943056139768,0.999999999997244,1
"45",11,11,"alge003.rwl",5257,40,67.1004722227712,25676106.9876355,23665000.0459593,-29570.8063847656,0.0783260072348471,0.0714359773866888,59221.6127695312,59222.2416038871,59484.305401564,"additive","norm",TRUE,FALSE,FALSE,53374.0251725387,53360.0189358045,52375.7931708141,0,0,0,2,1,1,2,10,10,10,0.39603633319567,0.741437371523029,0.723385879243851,0.999943056139768,0.999999999997244,1
"46",11,11,"alge003.rwl",5257,40,0.748276541532154,3140.26424377741,2942.92786538408,-5934.42101806607,0.062840692080088,0.0558349008190421,11948.8420361321,11949.470870488,12211.5346681649,"multiplicative","lnorm",TRUE,FALSE,FALSE,6101.25443913957,6087.24820240535,5103.02243741502,0,0,0,2,1,1,2,10,10,10,0.39603633319567,0.741437371523029,0.723385879243851,0.999943056139768,0.999999999997244,1
"47",11,11,"alge003.rwl",5257,0,69.893519507783,25676106.9876355,25676106.9876355,-35100.6148708935,0,0.000190222560395692,70201.2297417869,70201.2297417869,70201.2297417869,"additive","norm",FALSE,FALSE,FALSE,64353.6421447944,64339.0070737043,63092.717511037,0,0,0,2,1,1,2,10,10,10,0.39603633319567,0.741437371523029,0.723385879243851,0.999943056139768,0.999999999997244,1
"48",11,11,"alge003.rwl",5257,0,0.77295714995426,3140.26424377741,3140.26424377741,-112016.805385137,0,0.000190222560395692,224033.610770273,224033.610770273,224033.610770273,"multiplicative","lnorm",FALSE,FALSE,FALSE,218186.023173281,218171.388102191,216925.098539523,0,0,0,2,1,1,2,10,10,10,0.39603633319567,0.741437371523029,0.723385879243851,0.999943056139768,0.999999999997244,1
"49",2557,2557,"aust001.rwl",1359,444,32.7587615231095,6580716.80794702,1457319.30796497,-6669.62011323793,0.778547026031408,0.671329903115466,14227.2402264759,14659.5815831498,16542.480186359,"additive","norm",TRUE,TRUE,TRUE,12174.8404000535,12513.8779480472,14039.1470702452,0,0,0,2,1,1,2,10,10,14,0.380514796936705,0.778547026031408,0.671329903115466,0.999999999999992,1,1
"50",2557,2557,"aust001.rwl",1359,444,0.380514796936705,770.720530440524,196.626871514008,-614.730605394161,0.744879156908379,0.621361633968939,2117.46121078832,2549.80256746228,4432.70117067143,"multiplicative","lnorm",TRUE,TRUE,TRUE,65.0613843659557,404.098932359668,1929.36805455764,7.44903290035897e-15,1.78250914484668e-88,0,2,1,1,2,10,10,14,0.380514796936705,0.778547026031408,0.671329903115466,0.999999999999992,1,1
"51",2557,2557,"aust001.rwl",1359,432,44.8226512996792,6580716.80794702,2728317.15442532,-7095.72527757969,0.585407299227564,0.392646291640811,15055.4505551594,15459.4591944682,17308.1164620727,"additive","norm",FALSE,TRUE,TRUE,13003.050728737,13313.7555593656,14804.7833459589,0,0,0,2,1,1,2,10,10,14,0.380514796936705,0.778547026031408,0.671329903115466,0.999999999999992,1,1
"52",2557,2557,"aust001.rwl",1359,432,0.501616705092329,770.720530440524,341.699034967995,-990.237563829113,0.556649886084274,0.350518387597027,2844.47512765823,3248.48376696708,5097.14103457152,"multiplicative","lnorm",FALSE,TRUE,TRUE,792.07530123586,1102.78013186447,2593.80791845773,1.00700983170034e-172,3.42244903304532e-240,0,2,1,1,2,10,10,14,0.380514796936705,0.778547026031408,0.671329903115466,0.999999999999992,1,1
"53",2557,2557,"aust001.rwl",1359,229,42.2651472578119,6580716.80794702,2425853.34955991,-7015.88291798121,0.631369435829484,0.556990879518972,14489.7658359624,14583.0696446427,15683.887346803,"additive","norm",TRUE,FALSE,TRUE,12437.36600954,12437.36600954,13180.5542306892,0,0,0,2,1,1,2,10,10,14,0.380514796936705,0.778547026031408,0.671329903115466,0.999999999999992,1,1
"54",2557,2557,"aust001.rwl",1359,229,0.496258109914337,770.720530440524,334.437527628509,-975.641743313901,0.56607159869304,0.478517903562078,2409.2834866278,2502.58729530805,3603.40499746841,"multiplicative","lnorm",TRUE,FALSE,TRUE,356.883660205436,356.883660205436,1100.07188135462,3.18931815940657e-78,3.18931815940659e-78,1.32564157297438e-239,2,1,1,2,10,10,14,0.380514796936705,0.778547026031408,0.671329903115466,0.999999999999992,1,1
"55",2557,2557,"aust001.rwl",1359,217,59.1198964098237,6580716.80794702,4746430.20174825,-7471.96973233437,0.278736596594408,0.14231549752645,15377.9394646687,15460.8597100675,16509.4869225395,"additive","norm",FALSE,FALSE,TRUE,13325.5396382464,13315.1560749649,14006.1538064257,0,0,0,2,1,1,2,10,10,14,0.380514796936705,0.778547026031408,0.671329903115466,0.999999999999992,1,1
"56",2557,2557,"aust001.rwl",1359,217,0.646118207915933,770.720530440524,566.922547019474,-1334.26322116586,0.264425268786553,0.125297298609578,3102.52644233172,3185.44668773049,4234.07390020251,"multiplicative","lnorm",FALSE,FALSE,TRUE,1050.12661590935,1039.74305262788,1730.74078408872,9.28758294626425e-229,1.66980140920934e-226,0,2,1,1,2,10,10,14,0.380514796936705,0.778547026031408,0.671329903115466,0.999999999999992,1,1
"57",2557,2557,"aust001.rwl",1359,229,38.4644410993764,6580716.80794702,2009178.96510068,-6887.82625352614,0.694686912727447,0.633083918127322,14233.6525070523,14326.9563157325,15427.7740178929,"additive","norm",TRUE,TRUE,FALSE,12181.2526806299,12181.2526806299,12924.4409017791,0,0,0,2,1,1,2,10,10,14,0.380514796936705,0.778547026031408,0.671329903115466,0.999999999999992,1,1
"58",2557,2557,"aust001.rwl",1359,229,0.435194213537782,770.720530440524,257.197056748612,-797.199913211183,0.666290118674268,0.598957505451023,2052.39982642237,2145.70363510261,3246.52133726298,"multiplicative","lnorm",TRUE,TRUE,FALSE,0,0,743.188221149185,0.999999999999992,1,4.15650464054371e-162,2,1,1,2,10,10,14,0.380514796936705,0.778547026031408,0.671329903115466,0.999999999999992,1,1
"59",2557,2557,"aust001.rwl",1359,217,61.6814802533961,6580716.80794702,5166653.59848762,-7529.61335282396,0.214879814878486,0.0663807255735411,15493.2267056479,15576.1469510467,16624.7741635187,"additive","norm",FALSE,TRUE,FALSE,13440.8268792255,13430.4433159441,14121.4410474049,0,0,0,2,1,1,2,10,10,14,0.380514796936705,0.778547026031408,0.671329903115466,0.999999999999992,1,1
"60",2557,2557,"aust001.rwl",1359,217,0.636117975070172,770.720530440524,549.509374205616,-1313.0649549295,0.287018637103736,0.152164018552429,3060.12990985901,3143.05015525778,4191.67736772981,"multiplicative","lnorm",FALSE,TRUE,FALSE,1007.73008343664,997.346520155169,1688.34425161601,1.49345712028914e-219,2.6850654454242e-217,0,2,1,1,2,10,10,14,0.380514796936705,0.778547026031408,0.671329903115466,0.999999999999992,1,1
"61",2557,2557,"aust001.rwl",1359,14,49.4935747626074,6580716.80794702,3326575.7342977,-7230.44191115532,0.494496445998033,0.489610538041137,14488.8838223106,14489.1963223106,14561.8868841088,"additive","norm",TRUE,FALSE,FALSE,12436.4839958883,12343.492687208,12058.553767995,0,0,0,2,1,1,2,10,10,14,0.380514796936705,0.778547026031408,0.671329903115466,0.999999999999992,1,1
"62",2557,2557,"aust001.rwl",1359,14,0.585838490923082,770.720530440524,466.074749453072,-1201.16502715784,0.395273992264518,0.389429056873766,2430.33005431568,2430.64255431568,2503.33311611379,"multiplicative","lnorm",TRUE,FALSE,FALSE,377.930227893311,284.938919213063,0,8.58012748559372e-83,1.33751867070923e-62,1,2,1,1,2,10,10,14,0.380514796936705,0.778547026031408,0.671329903115466,0.999999999999992,1,1
"63",2557,2557,"aust001.rwl",1359,0,69.6124174673299,6580716.80794702,6580716.80794702,-9327.67431250573,0,0.000735835172921306,18655.3486250115,18655.3486250115,18655.3486250115,"additive","norm",FALSE,FALSE,FALSE,16602.9487985891,16509.6449899088,16152.0155088977,0,0,0,2,1,1,2,10,10,14,0.380514796936705,0.778547026031408,0.671329903115466,0.999999999999992,1,1
"64",2557,2557,"aust001.rwl",1359,0,0.753353098713075,770.720530440524,770.720530440524,-31230.5904793325,0,0.000735835172921306,62461.1809586649,62461.1809586649,62461.1809586649,"multiplicative","lnorm",FALSE,FALSE,FALSE,60408.7811322425,60315.4773235623,59957.8478425511,0,0,0,2,1,1,2,10,10,14,0.380514796936705,0.778547026031408,0.671329903115466,0.999999999999992,1,1
"65",2558,2558,"aust002.rwl",7421,871,9.992910457356,2272144.45842878,740948.284812813,-27611.6638145854,0.673899129932439,0.630584968564687,56965.3276291709,57197.2751020675,62985.7398135029,"additive","norm",TRUE,TRUE,TRUE,49956.376097283,50129.5531913048,52852.5330493325,0,0,0,2,2,10,2,10,10,10,0.356035174348622,0.71684540358817,0.682947174582383,1,1,1
"66",2558,2558,"aust002.rwl",7421,871,0.356035174348622,3321.74355843065,940.566956671026,-2865.58507409954,0.71684540358817,0.679235556431179,7473.17014819907,7705.1176210957,13493.5823325311,"multiplicative","lnorm",TRUE,TRUE,TRUE,464.218616311236,637.395710333004,3360.37556836072,1.57111606585132e-101,3.90193568569577e-139,0,2,2,10,2,10,10,10,0.356035174348622,0.71684540358817,0.682947174582383,1,1,1
"67",2558,2558,"aust002.rwl",7421,848,12.4939440298781,2272144.45842878,1158251.88966922,-29269.2789447769,0.49023844616369,0.424550322612899,60234.5578895538,60453.6546637473,66095.9924846325,"additive","norm",FALSE,TRUE,TRUE,53225.606357666,53385.9327529846,55962.7857204621,0,0,0,2,2,10,2,10,10,10,0.356035174348622,0.71684540358817,0.682947174582383,1,1,1
"68",2558,2558,"aust002.rwl",7421,848,0.486763454181421,3321.74355843065,1758.08485962358,-5186.49358045952,0.470734321088235,0.402532886425484,12068.987160919,12288.0839351126,17930.4217559977,"multiplicative","lnorm",FALSE,TRUE,TRUE,5060.03562903121,5220.3620243499,7797.21499182738,0,0,0,2,2,10,2,10,10,10,0.356035174348622,0.71684540358817,0.682947174582383,1,1,1
"69",2558,2558,"aust002.rwl",7421,444,11.4016566324823,2272144.45842878,964583.482820513,-28590.3658966083,0.575474402940236,0.548519430961237,58068.7317932165,58125.3774354183,61137.6904727152,"additive","norm",TRUE,FALSE,TRUE,51059.7802613287,51057.6555246557,51004.4837085449,0,0,0,2,2,10,2,10,10,10,0.356035174348622,0.71684540358817,0.682947174582383,1,1,1
"70",2558,2558,"aust002.rwl",7421,444,0.413570661843907,3321.74355843065,1269.12193714802,-3977.24238975028,0.617935004667365,0.59367604050908,8842.48477950057,8899.1304217024,11911.4434589993,"multiplicative","lnorm",TRUE,FALSE,TRUE,1833.53324761273,1831.40851093971,1778.23669482897,0,0,0,2,2,10,2,10,10,10,0.356035174348622,0.71684540358817,0.682947174582383,1,1,1
"71",2558,2558,"aust002.rwl",7421,421,13.8662292801673,2272144.45842878,1426660.57322025,-30042.6383229283,0.372108332316685,0.334434832255686,60927.2766458566,60978.0444698314,63837.257736102,"additive","norm",FALSE,FALSE,TRUE,53918.3251139687,53910.3225590687,53704.0509719317,0,0,0,2,2,10,2,10,10,10,0.356035174348622,0.71684540358817,0.682947174582383,1,1,1
"72",2558,2558,"aust002.rwl",7421,421,0.536604129189055,3321.74355843065,2136.54441665356,-5909.91008751572,0.356800313127433,0.318208331915079,12661.8201750314,12712.5879990063,15571.8012652769,"multiplicative","lnorm",FALSE,FALSE,TRUE,5652.86864314361,5644.86608824361,5438.59450110654,0,0,0,2,2,10,2,10,10,10,0.356035174348622,0.71684540358817,0.682947174582383,1,1,1
"73",2558,2558,"aust002.rwl",7421,452,10.281899199083,2272144.45842878,784423.487459564,-27823.2298653746,0.654765134078666,0.632423202018037,56550.4597307492,56609.2301096241,59674.7149630317,"additive","norm",TRUE,TRUE,FALSE,49541.5081988614,49541.5081988614,49541.5081988614,0,0,0,2,2,10,2,10,10,10,0.356035174348622,0.71684540358817,0.682947174582383,1,1,1
"74",2558,2558,"aust002.rwl",7421,452,0.365115433965698,3321.74355843065,989.1548584901,-3052.47576594392,0.702218175156958,0.682947174582383,7008.95153188783,7067.72191076269,10133.2067641703,"multiplicative","lnorm",TRUE,TRUE,FALSE,0,0,0,1,1,1,2,2,10,2,10,10,10,0.356035174348622,0.71684540358817,0.682947174582383,1,1,1
"75",2558,2558,"aust002.rwl",7421,429,13.3745905169989,2272144.45842878,1327287.16251068,-29774.7427531621,0.415843848489933,0.38008600626363,60407.4855063242,60460.2590723376,63372.7631493534,"additive","norm",FALSE,TRUE,FALSE,53398.5339744363,53392.5371615749,53239.556385183,0,0,0,2,2,10,2,10,10,10,0.356035174348622,0.71684540358817,0.682947174582383,1,1,1
"76",2558,2558,"aust002.rwl",7421,429,0.523243378568816,3321.74355843065,2031.47455846353,-5722.79754085755,0.3884312492132,0.350995404628424,12303.5950817151,12356.3686477285,15268.8727247443,"multiplicative","lnorm",FALSE,TRUE,FALSE,5294.64354982726,5288.64673696585,5135.66596057394,0,0,0,2,2,10,2,10,10,10,0.356035174348622,0.71684540358817,0.682947174582383,1,1,1
"77",2558,2558,"aust002.rwl",7421,25,15.827469508944,2272144.45842878,1858775.22963962,-31024.3673936632,0.181929114258438,0.179274476446405,62098.7347873264,62098.9105817822,62271.5365147757,"additive","norm",TRUE,FALSE,FALSE,55089.7832554386,55031.1886710195,52138.3297506054,0,0,0,2,2,10,2,10,10,10,0.356035174348622,0.71684540358817,0.682947174582383,1,1,1
"78",2558,2558,"aust002.rwl",7421,25,0.579651768652763,3321.74355843065,2493.09160293489,-6482.56558781898,0.249462952488498,0.247027461798899,13015.131175638,13015.3069700937,13187.9329030872,"multiplicative","lnorm",TRUE,FALSE,FALSE,6006.17964375012,5947.58505933098,3054.72613891687,0,0,0,2,2,10,2,10,10,10,0.356035174348622,0.71684540358817,0.682947174582383,1,1,1
"79",2558,2558,"aust002.rwl",7421,0,17.4991122548369,2272144.45842878,2272144.45842878,-40953.2243951972,0,0.000134752728742749,81906.4487903945,81906.4487903945,81906.4487903945,"additive","norm",FALSE,FALSE,FALSE,74897.4972585066,74838.7268796318,71773.2420262241,0,0,0,2,2,10,2,10,10,10,0.356035174348622,0.71684540358817,0.682947174582383,1,1,1
"80",2558,2558,"aust002.rwl",7421,0,0.669084698689414,3321.74355843065,3321.74355843065,-110703.448951217,0,0.000134752728742749,221406.897902434,221406.897902434,221406.897902434,"multiplicative","lnorm",FALSE,FALSE,FALSE,214397.946370546,214339.175991672,211273.691138264,0,0,0,2,2,10,2,10,10,10,0.356035174348622,0.71684540358817,0.682947174582383,1,1,1
"81",2561,2561,"aust005.rwl",1350,287,39.1944470146154,6634655.76,2072340.10897823,-6867.58937643794,0.687649188753354,0.603611247063288,14309.1787528759,14464.839769825,15803.834535977,"additive","norm",TRUE,TRUE,TRUE,12350.9138200354,12468.7933524141,13163.1600352833,0,0,0,2,2,2,2,10,10,14,0.404985902010213,0.71999604225699,0.644661016937609,0.934204772729834,0.999138038842494,1
"82",2561,2561,"aust005.rwl",1350,287,0.404985902010213,790.182832839552,221.254320535658,-694.797939677028,0.71999604225699,0.644661016937609,1963.59587935406,2119.25689630321,3458.25166245518,"multiplicative","lnorm",TRUE,TRUE,TRUE,5.33094651355327,123.21047889223,817.5771617615,0.0649892843514254,1.75715448690397e-27,2.91994760372704e-178,2,2,2,2,10,10,14,0.404985902010213,0.71999604225699,0.644661016937609,0.934204772729834,0.999138038842494,1
"83",2561,2561,"aust005.rwl",1350,276,54.6975749063764,6634655.76,4035971.52116154,-7317.52317473927,0.391683356732054,0.235922577496779,15187.0463494785,15329.5477474282,16624.4156739939,"additive","norm",FALSE,TRUE,TRUE,13228.781416638,13333.5013300172,13983.7411733002,0,0,0,2,2,2,2,10,10,14,0.404985902010213,0.71999604225699,0.644661016937609,0.934204772729834,0.999138038842494,1
"84",2561,2561,"aust005.rwl",1350,276,0.580121515069012,790.182832839552,453.993771559808,-1179.96814015436,0.425457308496106,0.278344421937846,2911.93628030872,3054.4376782584,4349.30560482409,"multiplicative","lnorm",FALSE,TRUE,TRUE,953.671347468218,1058.39126084742,1708.63110413041,7.64434368381971e-208,1.48896110538728e-230,0,2,2,2,2,10,10,14,0.404985902010213,0.71999604225699,0.644661016937609,0.934204772729834,0.999138038842494,1
"85",2561,2561,"aust005.rwl",1350,150,43.0882530920682,6634655.76,2504550.10105574,-6995.45507318207,0.622504890735169,0.575632581334786,14290.9101463641,14328.6916309346,15072.089127079,"additive","norm",TRUE,FALSE,TRUE,12332.6452135236,12332.6452135236,12431.4146263853,0,0,0,2,2,2,2,10,10,14,0.404985902010213,0.71999604225699,0.644661016937609,0.934204772729834,0.999138038842494,1
"86",2561,2561,"aust005.rwl",1350,150,0.449702190090199,790.182832839552,272.811048632322,-836.187904436606,0.654749461397478,0.611880852854331,1972.37580887321,2010.15729344369,2753.55478958808,"multiplicative","lnorm",TRUE,FALSE,TRUE,14.1108760327083,14.1108760327083,112.880288894406,0.000805942918740924,0.000861961157505963,3.07862441171408e-25,2,2,2,2,10,10,14,0.404985902010213,0.71999604225699,0.644661016937609,0.934204772729834,0.999138038842494,1
"87",2561,2561,"aust005.rwl",1350,139,57.8420352803546,6634655.76,4513350.71020924,-7392.98330303891,0.319730989297139,0.24221065612043,15063.9666060778,15096.131895334,15787.8591282069,"additive","norm",FALSE,FALSE,TRUE,13105.7016732373,13100.085477923,13147.1846275133,0,0,0,2,2,2,2,10,10,14,0.404985902010213,0.71999604225699,0.644661016937609,0.934204772729834,0.999138038842494,1
"88",2561,2561,"aust005.rwl",1350,139,0.615419896079905,790.182832839552,510.922483814361,-1259.70886332776,0.353412321072148,0.279730157825208,2797.41772665552,2829.58301591172,3521.31024878463,"multiplicative","lnorm",FALSE,FALSE,TRUE,839.152793815016,833.536598500739,880.635748090956,5.63284976120688e-183,9.98741041846922e-182,5.9207540220725e-192,2,2,2,2,10,10,14,0.404985902010213,0.71999604225699,0.644661016937609,0.934204772729834,0.999138038842494,1
"89",2561,2561,"aust005.rwl",1350,150,41.8285124611463,6634655.76,2360243.38940685,-6955.39762126848,0.644255335199659,0.60008370598695,14210.795242537,14248.5767271074,14991.9742232518,"additive","norm",TRUE,TRUE,FALSE,12252.5303096964,12252.5303096964,12351.2997225581,0,0,0,2,2,2,2,10,10,14,0.404985902010213,0.71999604225699,0.644661016937609,0.934204772729834,0.999138038842494,1
"90",2561,2561,"aust005.rwl",1350,150,0.447358064675965,790.182832839552,269.974342103313,-829.132466420252,0.658339398322348,0.615916540280707,1958.2649328405,1996.04641741098,2739.44391355537,"multiplicative","lnorm",TRUE,TRUE,FALSE,0,0,98.7694128616977,0.934204772729834,0.999138038842494,3.56857235418065e-22,2,2,2,2,10,10,14,0.404985902010213,0.71999604225699,0.644661016937609,0.934204772729834,0.999138038842494,1
"91",2561,2561,"aust005.rwl",1350,139,59.3108462437674,6634655.76,4745480.4744228,-7426.83648158499,0.284743527609517,0.203236183934961,15131.67296317,15163.8382524262,15855.5654852991,"additive","norm",FALSE,TRUE,FALSE,13173.4080303295,13167.7918350152,13214.8909846054,0,0,0,2,2,2,2,10,10,14,0.404985902010213,0.71999604225699,0.644661016937609,0.934204772729834,0.999138038842494,1
"92",2561,2561,"aust005.rwl",1350,139,0.647768167879846,790.182832839552,566.045255480538,-1328.86676327427,0.283652805457146,0.202021168093881,2935.73352654853,2967.89881580473,3659.62604867765,"multiplicative","lnorm",FALSE,TRUE,FALSE,977.468593708031,971.852398393754,1018.95154798397,5.19797086770754e-213,9.2163417452694e-212,5.46364774958974e-222,2,2,2,2,10,10,14,0.404985902010213,0.71999604225699,0.644661016937609,0.934204772729834,0.999138038842494,1
"93",2561,2561,"aust005.rwl",1350,13,57.3192986496846,6634655.76,4432142.19488615,-7380.72746552642,0.331971038858216,0.3259752665817,14787.4549310528,14787.7273861427,14855.1571093815,"additive","norm",TRUE,FALSE,FALSE,12829.1899982123,12791.6809687317,12214.4826086878,0,0,0,2,2,2,2,10,10,14,0.404985902010213,0.71999604225699,0.644661016937609,0.934204772729834,0.999138038842494,1
"94",2561,2561,"aust005.rwl",1350,13,0.621732663253884,790.182832839552,521.457979647079,-1273.48616118253,0.34007933610352,0.334156338372213,2572.97232236505,2573.24477745488,2640.67450069368,"multiplicative","lnorm",TRUE,FALSE,FALSE,614.707389524551,577.198360043896,0,3.0791330401587e-134,4.59826639791008e-126,1,2,2,2,2,10,10,14,0.404985902010213,0.71999604225699,0.644661016937609,0.934204772729834,0.999138038842494,1
"95",2561,2561,"aust005.rwl",1350,0,70.1299004384562,6634655.76,6634655.76,-9752.44375922396,0,0.000740740740740709,19504.8875184479,19504.8875184479,19504.8875184479,"additive","norm",FALSE,FALSE,FALSE,17546.6225856074,17508.8411010369,16864.2130177542,0,0,0,2,2,2,2,10,10,14,0.404985902010213,0.71999604225699,0.644661016937609,0.934204772729834,0.999138038842494,1
"96",2561,2561,"aust005.rwl",1350,0,0.765346006161386,790.182832839552,790.182832839552,-32131.782315,0,0.000740740740740709,64263.5646300001,64263.5646300001,64263.5646300001,"multiplicative","lnorm",FALSE,FALSE,FALSE,62305.2996971596,62267.5182125891,61622.8901293064,0,0,0,2,2,2,2,10,10,14,0.404985902010213,0.71999604225699,0.644661016937609,0.934204772729834,0.999138038842494,1
"97",2562,2562,"aust005e.rwl",1350,287,36.1559510074983,5555382.54,1763484.01810318,-6758.65311894701,0.682562990864139,0.597156608349693,14091.306237894,14246.9672548432,15585.9620209951,"additive","norm",TRUE,TRUE,TRUE,12160.8280170368,12278.7075494155,13004.4876426929,0,0,0,2,2,2,2,10,10,14,0.401772296388692,0.71472273580915,0.637968928134095,0.99699272511532,0.999999999113115,1
"98",2562,2562,"aust005e.rwl",1350,287,0.401772296388692,763.316698706571,217.756899518202,-684.042819881043,0.71472273580915,0.637968928134095,1942.08563976209,2097.74665671124,3436.74142286321,"multiplicative","lnorm",TRUE,TRUE,TRUE,11.6074189048666,129.486951283544,855.267044561004,0.00300727400046148,7.62545546762465e-29,1.91038542785766e-186,2,2,2,2,10,10,14,0.401772296388692,0.71472273580915,0.637968928134095,0.99699272511532,0.999999999113115,1
"99",2562,2562,"aust005e.rwl",1350,276,51.5122146804786,5555382.54,3579582.64447713,-7236.52261286858,0.355655057288435,0.190669154825045,15025.0452257372,15167.5466236868,16462.4145502525,"additive","norm",FALSE,TRUE,TRUE,13094.56700488,13199.2869182591,13880.9401719503,0,0,0,2,2,2,2,10,10,14,0.401772296388692,0.71472273580915,0.637968928134095,0.99699272511532,0.999999999113115,1
"100",2562,2562,"aust005e.rwl",1350,276,0.582474499702455,763.316698706571,457.684056242091,-1185.43269284855,0.400400833602056,0.246872182988057,2922.8653856971,3065.36678364677,4360.23471021246,"multiplicative","lnorm",FALSE,TRUE,TRUE,992.387164839878,1097.10707821908,1778.76033191026,3.19563514325223e-216,5.83747368552486e-239,0,2,2,2,2,10,10,14,0.401772296388692,0.71472273580915,0.637968928134095,0.99699272511532,0.999999999113115,1
"101",2562,2562,"aust005e.rwl",1350,150,39.854295596533,5555382.54,2142704.21974187,-6890.12778114339,0.614301228706769,0.566410297937859,14080.2555622868,14118.0370468573,14861.4345430016,"additive","norm",TRUE,FALSE,TRUE,12149.7773414296,12149.7773414296,12279.9601646994,0,0,0,2,2,2,2,10,10,14,0.401772296388692,0.71472273580915,0.637968928134095,0.99699272511532,0.999999999113115,1
"102",2562,2562,"aust005e.rwl",1350,150,0.4496670517924,763.316698706571,272.768417123886,-836.08241561212,0.64265367496075,0.598283172935043,1972.16483122424,2009.94631579472,2753.34381193911,"multiplicative","lnorm",TRUE,FALSE,TRUE,41.6866103670216,41.6866103670216,171.869433636909,8.84218431521216e-10,8.86885539345074e-10,4.77558612608993e-38,2,2,2,2,10,10,14,0.401772296388692,0.71472273580915,0.637968928134095,0.99699272511532,0.999999999113115,1
"103",2562,2562,"aust005e.rwl",1350,139,54.3145622994484,5555382.54,3979646.69332612,-7308.03672377554,0.283641285785134,0.202008335692936,14894.0734475511,14926.2387368073,15617.9659696802,"additive","norm",FALSE,FALSE,TRUE,12963.5952266939,12957.9790313796,13036.491591378,0,0,0,2,2,2,2,10,10,14,0.401772296388692,0.71472273580915,0.637968928134095,0.99699272511532,0.999999999113115,1
"104",2562,2562,"aust005e.rwl",1350,139,0.617908942642735,763.316698706571,515.063661425716,-1265.15788441008,0.325229407009588,0.248335648270797,2808.31576882016,2840.48105807635,3532.20829094927,"multiplicative","lnorm",FALSE,FALSE,TRUE,877.837547962937,872.22135264866,950.733912647068,2.3916104669739e-191,3.97685515006151e-190,3.55429924696154e-207,2,2,2,2,10,10,14,0.401772296388692,0.71472273580915,0.637968928134095,0.99699272511532,0.999999999113115,1
"105",2562,2562,"aust005e.rwl",1350,150,38.3737414239536,5555382.54,1986461.89764694,-6839.02112143576,0.642425722559344,0.598026916443796,13978.0422428715,14015.823727442,14759.2212235864,"additive","norm",TRUE,TRUE,FALSE,12047.5640220143,12047.5640220143,12177.7468452842,0,0,0,2,2,2,2,10,10,14,0.401772296388692,0.71472273580915,0.637968928134095,0.99699272511532,0.999999999113115,1
"106",2562,2562,"aust005e.rwl",1350,150,0.442777744480646,763.316698706571,264.47432472894,-815.239110428609,0.653519534975342,0.610498210568113,1930.47822085722,1968.25970542769,2711.65720157209,"multiplicative","lnorm",TRUE,TRUE,FALSE,0,0,130.182823269888,0.99699272511532,0.999999999113115,5.38467018571591e-29,2,2,2,2,10,10,14,0.401772296388692,0.71472273580915,0.637968928134095,0.99699272511532,0.999999999113115,1
"107",2562,2562,"aust005e.rwl",1350,139,54.9270377781358,5555382.54,4069905.31727994,-7323.17474005297,0.267394227494558,0.183909837233823,14924.3494801059,14956.5147693621,15648.2420022351,"additive","norm",FALSE,TRUE,FALSE,12993.8712592487,12988.2550639345,13066.7676239329,0,0,0,2,2,2,2,10,10,14,0.401772296388692,0.71472273580915,0.637968928134095,0.99699272511532,0.999999999113115,1
"108",2562,2562,"aust005e.rwl",1350,139,0.638628619073839,763.316698706571,550.184946172113,-1309.68357092787,0.279217987626377,0.197080978784461,2897.36714185575,2929.53243111194,3621.25966398486,"multiplicative","lnorm",FALSE,TRUE,FALSE,966.888920998527,961.27272568425,1039.78528568266,1.10009575241307e-210,1.82927843767145e-209,1.63491068398557e-226,2,2,2,2,10,10,14,0.401772296388692,0.71472273580915,0.637968928134095,0.99699272511532,0.999999999113115,1
"109",2562,2562,"aust005e.rwl",1350,13,51.5946754699843,5555382.54,3591052.2142147,-7238.68196593228,0.353590470438657,0.347788739432871,14503.3639318646,14503.6363869544,14571.0661101932,"additive","norm",TRUE,FALSE,FALSE,12572.8857110073,12535.3766815267,11989.591731891,0,0,0,2,2,2,2,10,10,14,0.401772296388692,0.71472273580915,0.637968928134095,0.99699272511532,0.999999999113115,1
