"","X","X.1","file","n","k","sigma","tss","rss","llh","Rsq","adj.Rsq","AIC","AICc","BIC","form","error","I","T","A","dAIC","dAICc","dBIC","wAIC","wAICc","wBIC","sigma_choice","Rsq_choice","adj.Rsq_choice","llh_choice","AIC_choice","AICc_choice","BIC_choice"
"1120",622,622,"russ062n.rwl",6107,283.058912217712,0.387395966982554,1052.49476020562,916.361828740927,-2873.64104163568,0.129343096623208,0.0871763687357157,6313.39990770679,6341.01667575783,8214.76066642361,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1121",624,624,"russ062t.rwl",6107,313.717272645915,NA,3973.71752744037,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1122",624,624,"russ062t.rwl",6107,283.840926163384,0.736530611267223,3973.71752744037,3312.36664618338,-6797.40965813702,0.166431276679846,0.12594339944084,14162.5011686008,14190.2742030597,16069.1148643031,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1123",625,625,"russ062w.rwl",6107,311.246327470239,NA,3690.27485389426,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1124",625,625,"russ062w.rwl",6107,281.188983087968,0.662446283902486,3690.27485389426,2679.52699271724,-6149.99849924728,0.27389500814835,0.238973412049298,12862.3749646705,12889.6199458253,14751.1750523912,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1125",626,626,"russ062x.rwl",6107,313.669261766427,NA,1747.22482667284,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1126",626,626,"russ062x.rwl",6107,283.825179563064,0.483871063698467,1747.22482667284,1429.60514557429,-4231.66155370129,0.181785238081456,0.142045449375713,9030.97346652872,9058.74334985472,10937.4813893102,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1127",627,627,"russ063e.rwl",6555,478.522947418392,NA,3671.58596887159,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1128",627,627,"russ063e.rwl",6555,448.291802108482,0.423099812120892,3671.58596887159,1173.25415796367,-3662.37741655026,0.680450310053817,0.65704458113286,8221.33843731749,8287.31402118484,11264.3357466814,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1129",628,628,"russ063i.rwl",6555,478.504609302274,NA,1532.70680559722,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1130",628,628,"russ063i.rwl",6555,446.815834568734,0.444268601893303,1532.70680559722,1293.59306697742,-3982.40054685174,0.156007488024841,0.0944073109664271,8858.43276284095,8923.95926423205,11891.4112290518,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1131",629,629,"russ063l.rwl",6555,477.775846909888,NA,3119.04153388682,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1132",629,629,"russ063l.rwl",6555,447.214343355682,0.407818893330663,3119.04153388682,1090.0367009103,-3421.25222195733,0.650521902620532,0.624990204472328,7736.93313062602,7802.58072152462,10772.6166678659,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1133",630,630,"russ063n.rwl",6555,478.427875774357,NA,606.764742559919,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1134",630,630,"russ063n.rwl",6555,447.657215938307,0.285371268842237,606.764742559919,533.736532122438,-1080.90643429961,0.120356713755939,0.0560244771115609,3057.12730047582,3122.90960169933,6095.81704945319,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1135",632,632,"russ063t.rwl",6555,478.900835467049,NA,2421.44005953164,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1136",632,632,"russ063t.rwl",6555,448.880491655401,0.482183158467304,2421.44005953164,1523.8089213205,-4519.22030504291,0.37070136618817,0.324542659152623,9936.20159339663,10002.3567525231,12983.1949176306,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1137",633,633,"russ063w.rwl",6555,478.345524666776,NA,3666.85654001111,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1138",633,633,"russ063w.rwl",6555,447.899466420661,0.409740146074085,3666.85654001111,1100.33131479574,-3452.06060229209,0.699925180385593,0.677966596924489,7799.92013742551,7865.77618757753,10840.2542786548,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1139",634,634,"russ063x.rwl",6555,478.858821160866,NA,911.579746009192,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1140",634,634,"russ063x.rwl",6555,448.837946770018,0.285081900288098,911.579746009192,532.654655420254,-1074.25624410782,0.415679585080554,0.37282437544279,3046.18838175567,3112.33055411641,6092.89291201406,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1141",635,635,"russ064e.rwl",5542,394.883410713775,NA,6294.56761913569,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1142",635,635,"russ064e.rwl",5542,370.811814912296,0.744214109214113,6294.56761913569,3068.90856219794,-6226.00366392177,0.512451251954405,0.477584741411838,13193.6309576681,13246.9644956199,15648.4462306826,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1143",636,636,"russ064i.rwl",5542,394.713178823349,NA,8778.39346443957,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1144",636,636,"russ064i.rwl",5542,370.597737219189,1.13133002982293,8778.39346443957,7091.96821317686,-8547.10666694667,0.192110920761784,0.134371460468866,17835.4088083317,17888.67865991,20288.8068633139,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1145",637,637,"russ064l.rwl",5542,394.879850682192,NA,4364.43829119677,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1146",637,637,"russ064l.rwl",5542,370.805859388252,0.630510378015097,4364.43829119677,2202.78762912425,-5307.14472259393,0.495287255276962,0.459193903290678,11355.9011639644,11409.2329296453,13810.6770107502,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1147",638,638,"russ064n.rwl",5542,394.702396729611,NA,2782.05158446386,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1148",638,638,"russ064n.rwl",5542,370.577983636797,0.644146649809189,2782.05158446386,2299.09890669709,-5425.72579944363,0.173595874520724,0.11453653467235,11592.6075661609,11645.8715432614,14045.8748502404,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1149",640,640,"russ064t.rwl",5542,394.665184852343,NA,13763.915359902,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1150",640,640,"russ064t.rwl",5542,370.530457813074,1.38001002647819,13763.915359902,10552.4337370922,-9648.28436902444,0.233326167651811,0.178543029135806,20037.629653675,20090.8794985883,22490.5823115392,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1151",641,641,"russ064w.rwl",5542,394.887979341502,NA,6965.1119027084,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1152",641,641,"russ064w.rwl",5542,370.813561396685,0.793154155899222,6965.1119027084,3485.80716672697,-6578.96712623183,0.499533214194088,0.463742703328341,13899.561375257,13952.8954329412,16354.3882101915,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1153",642,642,"russ064x.rwl",5542,394.755730276265,NA,4586.30832608043,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1154",642,642,"russ064x.rwl",5542,370.637694953899,0.79614863112524,4586.30832608043,3512.17749399081,-6599.85100245227,0.234203798724452,0.179466357031818,13940.9773948123,13994.2591304003,16394.6399744227,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1155",643,643,"russ065e.rwl",8363,460.341092318516,NA,5812.02255891862,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1156",643,643,"russ065e.rwl",8363,436.216360537414,0.567090341969883,5812.02255891862,2689.14775470005,-7122.28281021583,0.537312918620126,0.511909300105381,15116.9983415065,15165.1250475173,18184.2853034244,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1157",644,644,"russ065i.rwl",8363,460.021245534613,NA,9536.89826841596,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1158",644,644,"russ065i.rwl",8363,435.692382767309,0.937285520754254,9536.89826841596,7346.05168068902,-11324.433812766,0.229723178969259,0.187485198195508,23520.2523910666,23568.2605063132,26583.854965309,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1159",645,645,"russ065l.rwl",8363,460.668059102577,NA,3363.87132199339,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1160",645,645,"russ065l.rwl",8363,436.542226081648,0.460752563641034,3363.87132199339,1775.19343802873,-5385.64344112151,0.472276651481196,0.443279360569556,11644.3713344063,11692.5718706597,14713.9496435216,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1161",646,646,"russ065n.rwl",8363,460.129593440712,NA,3395.86959015139,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1162",646,646,"russ065n.rwl",8363,435.777039813943,0.566257465047065,3395.86959015139,2681.25453482542,-7109.99117138032,0.210436542498123,0.167132088400888,15091.5364223885,15139.5636874364,18155.7342687915,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1163",648,648,"russ065t.rwl",8363,460.099586986843,NA,14631.1481147604,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1164",648,648,"russ065t.rwl",8363,435.925127173589,1.11354520023591,14631.1481147604,10368.737118242,-12765.5135661599,0.291324437637145,0.25244240182567,26402.8773866669,26450.9381594162,29468.1165200746,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1165",649,649,"russ065w.rwl",8363,460.467308850197,NA,6267.61340850347,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1166",649,649,"russ065w.rwl",8363,436.325217021258,0.606853020165334,6267.61340850347,3079.47865755663,-7689.02656088718,0.508668059619216,0.481684590581855,16250.7035558169,16298.8549184328,19318.7559499923,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1167",650,650,"russ065x.rwl",8363,460.343830721904,NA,4588.49318801377,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1168",650,650,"russ065x.rwl",8363,436.163523176324,0.664422425133026,4588.49318801377,3691.46476372233,-8446.97787313718,0.195495206712889,0.15132990302804,17766.282792627,17814.3975330788,20833.19822481,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1169",651,651,"russ066e.rwl",9021,462.971077859426,NA,4431.81127308455,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1170",651,651,"russ066e.rwl",9021,432.974429160291,0.40532144965874,4431.81127308455,1481.85500753223,-4653.10652226804,0.665632195005259,0.648813621224736,10172.1619028567,10215.9255621554,13249.4455971872,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1171",652,652,"russ066i.rwl",9021,462.917603824726,NA,3527.54704977962,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1172",652,652,"russ066i.rwl",9021,432.941036104687,0.561504443315908,3527.54704977962,2843.89090356884,-7593.40433676986,0.193804968881561,0.153256956984144,16052.6907457491,16096.4474923999,19129.7371052658,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1173",653,653,"russ066l.rwl",9021,462.957094520428,NA,3866.39598208966,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1174",653,653,"russ066l.rwl",9021,432.966584890444,0.430566762148411,3866.39598208966,1672.19738473603,-5198.17281753352,0.567504882458453,0.545750956981461,11262.2788048479,11306.0408402643,14339.5067475172,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1175",654,654,"russ066n.rwl",9021,462.909813122491,NA,1388.45951900557,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1176",654,654,"russ066n.rwl",9021,432.926829950233,0.357893579082806,1388.45951900557,1155.35208181728,-3530.49017925176,0.167889257120901,0.126039246271818,7926.834018404,7970.58782443326,11003.7794103704,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1177",656,656,"russ066t.rwl",9021,462.95618908291,NA,5169.92057242229,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1178",656,656,"russ066t.rwl",9021,432.965889466841,0.630152432787913,5169.92057242229,3581.7706387077,-8633.90505535153,0.307190393250178,0.272343056344075,18133.7418896367,18177.5037810914,21210.9648897145,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1179",657,657,"russ066w.rwl",9021,462.976338464048,NA,4601.62744331238,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1180",657,657,"russ066w.rwl",9021,432.977835950843,0.419419357595754,4601.62744331238,1586.73162968483,-4961.54188874562,0.655180335819916,0.63783589381913,10789.0394493929,10832.8038139586,13866.3473568416,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1181",658,658,"russ066x.rwl",9021,462.980422949763,NA,1183.99448170022,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1182",658,658,"russ066x.rwl",9021,432.981959140116,0.30389842580721,1183.99448170022,833.035363937063,-2055.17637971704,0.296419555316826,0.261029077856153,4976.31667771431,5020.08189586241,8053.65388994926,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1183",659,659,"russ068e.rwl",9371,784.724860407221,NA,5103.51097589394,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1184",659,659,"russ068e.rwl",9371,733.744233449724,0.497540390609394,5103.51097589394,2319.5101454962,-6754.67901014835,0.545506974227695,0.506949919443293,14976.8464871961,15101.6955789616,20219.724257611,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1185",660,660,"russ068i.rwl",9371,784.087066953083,NA,1827.09216874131,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1186",660,660,"russ068i.rwl",9371,733.151770772684,0.381320371071543,1827.09216874131,1362.44696194309,-4261.64769152487,0.25430857553197,0.191103100929285,9989.59892459511,10114.2380652799,15228.2433269539,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1187",661,661,"russ068l.rwl",9371,784.828899010635,NA,2834.0022057071,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1188",661,661,"russ068l.rwl",9371,733.735934211742,0.418237756071489,2834.0022057071,1639.0268290568,-5127.62343679502,0.421656473747219,0.372593126745628,11722.7187420135,11847.5648914553,16965.5372112601,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1189",662,662,"russ068n.rwl",9371,784.826432748581,NA,815.675079157665,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1190",662,662,"russ068n.rwl",9371,733.397233782485,0.260988769266472,815.675079157665,638.238840091846,-708.515772998349,0.217532990279726,0.151186263189365,2883.82601356167,3008.55211578796,8124.22434119694,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1191",664,664,"russ068t.rwl",9371,782.498773800786,NA,2332.94893457731,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1192",664,664,"russ068t.rwl",9371,732.794077563154,0.40169737506786,2332.94893457731,1511.95051924815,-4749.49366790546,0.351914438915014,0.297011235678758,10964.5754909372,11089.0879684717,16200.6640411456,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1193",665,665,"russ068w.rwl",9371,784.811035446072,NA,4552.51912881074,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1194",665,665,"russ068w.rwl",9371,733.808415621586,0.468837737561109,4552.51912881074,2059.6086823925,-6197.85412245079,0.547589230464027,0.509205177500166,13863.3250761448,13988.1969236448,19106.6614522519,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1195",666,666,"russ068x.rwl",9371,782.142703598961,NA,1466.44706839914,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1196",666,666,"russ068x.rwl",9371,731.590626312692,0.311072059557985,1466.44706839914,906.695791846746,-2353.56869039594,0.381705748959252,0.329419769145726,6170.31863341727,6294.40546745119,11397.8080730348,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1197",667,667,"russ069e.rwl",3248,192.81011115828,NA,1590.76851913691,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1198",667,667,"russ069e.rwl",3248,169.234228483239,0.378555997034173,1590.76851913691,465.310175465573,-1453.13350296612,0.707493472577623,0.691509921499305,3244.73546289872,3263.45648357249,4274.66023387749,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1199",668,668,"russ069i.rwl",3248,194.287267291172,NA,652.103519860034,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1200",668,668,"russ069i.rwl",3248,170.423999878873,0.381854320617687,652.103519860034,473.453908900262,-1481.31045411284,0.273958973566216,0.233989603266431,3303.46890798342,3322.46064667828,4340.63438341747,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1201",669,669,"russ069l.rwl",3248,194.275024998019,NA,1726.95826827805,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1202",669,669,"russ069l.rwl",3248,169.710481417631,0.454738453454224,1726.95826827805,671.437587229154,-2048.6816496912,0.61120219314932,0.589893520013823,4436.78426221767,4455.61340247859,5469.60741078103,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1203",670,670,"russ069n.rwl",3248,194.576823540936,NA,261.080273273853,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1204",670,670,"russ069n.rwl",3248,170.717697304894,0.242270832707378,261.080273273853,190.583172768219,-3.52588958189999,0.270020785644299,0.229761108710408,348.487173773588,367.546055232358,1387.4400314467,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1205",672,672,"russ069t.rwl",3248,193.010760615915,NA,931.094259130131,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1206",672,672,"russ069t.rwl",3248,168.99904706223,0.398708378059322,931.094259130131,516.170299775556,-1621.59511890728,0.44563045608531,0.415382477431998,3581.18833193903,3599.85608246561,4609.68183707198,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1207",673,673,"russ069w.rwl",3248,193.343957804625,NA,1715.3005324405,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1208",673,673,"russ069w.rwl",3248,169.572604039375,0.396409488101423,1715.3005324405,510.235145887934,-1602.81346223215,0.70253892175852,0.686250154115235,3544.77213254305,3563.56993793251,4576.7561876884,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1209",674,674,"russ069x.rwl",3248,194.28192030151,NA,409.203252869995,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1210",674,674,"russ069x.rwl",3248,170.098779939942,0.245021867933882,409.203252869995,194.935969091581,-40.1997709502235,0.523620675729298,0.497448567931369,420.59710178033,439.514637076721,1455.78335543329,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1211",675,675,"russ070e.rwl",11671,664.589029504663,NA,6774.9712977155,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1212",675,675,"russ070e.rwl",11671,638.819321782513,0.57775341213783,6774.9712977155,3895.43439111468,-10157.1262065514,0.42502569827444,0.391783882366452,21591.8910566678,21665.9953537738,26296.7074673477,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1213",676,676,"russ070i.rwl",11671,664.284704211133,NA,9843.86308943987,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1214",676,676,"russ070i.rwl",11671,636.112958832606,0.856461234760192,9843.86308943987,8560.24663036993,-14751.5542605639,0.130397634283126,0.0803476673520778,30775.334438793,30848.7946451267,35460.2188587115,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1215",677,677,"russ070l.rwl",11671,665.282134222249,NA,4442.25197588202,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1216",677,677,"russ070l.rwl",11671,639.221449932645,0.500919526269235,4442.25197588202,2928.24073888026,-8491.65474672946,0.340820657004975,0.302685156537612,18261.7523933242,18335.9526470319,22969.5304225017,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1217",678,678,"russ070n.rwl",11671,663.745529507284,NA,3609.843297757,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"1218",678,678,"russ070n.rwl",11671,636.740764497308,0.521234968012834,3609.843297757,3170.5743582319,-8955.64086485905,0.121686428825885,0.0710822397009809,19184.7632587127,19258.3726126252,23874.2713809729,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
